BusinessID,anurag,alisa,dixin,ronnie (haining),minyi,anthony,vignesh,alex,tuan ,yuxuan,bingjie,xiaoran,ruixuan,hongbo,chen,jimmy,keerat,yulin
03A11938,1396.120346,2038600,519588,171368.81,3997582.372,20234.35413,4583.48,439702.78,2263.265845,1184341,250198.5561,264089.3303,56075.9237,53505.92788,68986.96962,1871697.948,1255400,32615
07A11939,8099.142827,760600,204881,90289.984,3997582.372,16465.90023,2195.03,181733.37,2114.762429,989982.25,88927.90518,104839.4976,33126.58281,48104.41614,41474.80564,1225237.581,1005100,24609
02A11959,10010.31265,1000,242096.4,240344,3997582.372,40246.47621,2186.95,272531.38,2009.706231,1069284.9,136405.5702,152054.2122,29763.65068,54224.03076,23595.08512,1886518.315,5000,35955
06A12218,39924.8392,4202920,1078492.8,238266.06,3997582.372,26980.789,6953.07,999618.36,3107.945312,1482174.6,508157.735,583178.8812,33896.89544,67180.92187,41946.39854,315943.332,151307.2556,43906
06A12311,1326.153279,1089640,293025.6,30520.031,3997582.372,20647.65733,2254.12,269237.55,2005.48585,1083217.2,127207.3477,136567.1874,31940.37048,84129.7945,79572.41623,1740920.836,94210.96851,55959
02A12325,1250,1634680,325828.4,247141.1,3997582.372,18298.90682,2016.33,330256.78,2410.438846,1088137.2,184039.7612,216084.4999,48857.98328,66782.87952,35570.78728,1393373.823,1464400,15738
03A12396,15560.59877,2783440,633778,573987.75,3997582.372,17796.79941,4508.82,570618.47,2207.255261,1348217.5,328950.7173,379466.4867,79266.10855,73462.86084,57046.81067,1217998.157,5000,45624
06A12467,32873.93233,3141640,782542.8,411880.25,3997582.372,22575.88115,3421.44,672834.1,2634.405702,1324561.2,384783.2153,420018.3805,28656.99074,74758.83823,58241.33966,322681.6343,126251.4836,42554
07A12480,9355.294413,1235080,293436.8,109158.05,3997582.372,19428.63646,4765.43,322478.22,2013.483794,1247444.5,135082.549,172282.8559,38992.13865,75034.87609,73443.7533,674568.1517,5000,84306
02A12507,15863.19488,1488520,403283.2,164819.52,3997582.372,26696.22462,4817.93,329630.91,2229.624055,1106734.5,174343.9061,197204.5645,42092.00587,62651.59663,46881.79098,3626795.894,1060600,21855
02A12537,51537.57299,3487960,742916.2,419508.3,3997582.372,19092.41037,10812.82,798272.71,5888.056381,1353386.5,423860.7809,483223.8686,45475.80442,55625.89827,32078.8018,526932.3362,5000,52315
02A12546,18056.33097,1985320,549546.4,218561.94,3997582.372,6175.639439,2760.54,444122.57,2280.132681,1358173.2,237507.2199,270738.4425,41094.7508,87997.18459,69305.91872,1267361.026,5000,25759
04A12550,1309.740104,2320480,465828.9,263974.7,3997582.372,16911.52168,2561.08,489511.61,2357.803942,1346730.1,279633.7703,319839.6778,28667.77181,61363.27507,31041.58406,330761.519,181398.1825,41090
01A12624,1250.000001,4480120,1045128,325208.47,3997582.372,18691.22943,5672.26,1175563.56,2155.056405,1481032.5,533221.103,594818.1979,68261.17757,69427.24287,46148.39369,8614239.388,1320600,26152
04A12655,1250.000001,1685800,428220,242561.12,3997582.372,16700.54439,3305.77,350728.37,1916.111802,1284737.8,193640.9576,215412.8479,53356.66107,51462.76265,62683.7256,2248010.753,5000,50713
02A12687,1319.19248,1024120,277379.2,125464.64,3997582.372,27558.94861,1681.98,260930.89,2039.008596,1075276.4,122344.468,129377.8466,71293.81554,36683.5398,65705.39949,611423.1244,861800,48345
02A12709,12013.80265,510760,99403.2,77290.125,3997582.372,21780.4793,1731.91,113527.2,3276.738444,1075874.1,57354.60267,72397.24633,33906.68623,44011.236,52077.90029,7651590.657,1575700,31175
06A13011,1250.000002,3684880,850362.3,282338.34,3997582.372,24743.7734,25605.71,909525.94,2309.334546,1440678.8,445431.7493,493825.2887,61728.64549,93303.38084,26374.33966,1720395.225,5000,27822
07A13082,1250.000002,3651400,894348,329653.03,3997582.372,11630.18868,18471.6,834350.34,3934.095376,1336881.2,449157.8721,494140.2998,25430.87157,83642.02343,45148.34332,269979.3389,1112500,103802
03A13228,18374.89338,1834840,426367.8,315739.94,3997582.372,18541.26909,1868.67,421049.25,2239.649082,1241477.9,208853.6245,232198.5553,36708.12131,54414.55423,60275.86849,3963268.482,272335.6731,22400
01A13259,1250.000001,2815840,568441.3,326283.12,3997582.372,24538.69301,3257.49,652138.35,2141.012073,1267064.8,335598.1182,366982.3888,34979.87341,156308.119,50032.19195,2375063.642,121471.6646,46965
08A13261,10010.08692,1344160,338401.7,216525.2,3997582.372,25845.87064,2792.25,311366.36,2138.961486,1066219,154920.9861,175959.3796,32282.06792,55270.00724,34945.46975,1519661.853,860100,70966
04A13642,6777.536628,1000,283286,127587.734,3997582.372,25301.82728,1966.41,277985.91,2052.540632,1209660.2,146330.433,170872.8786,30679.57196,91752.85419,39536.9199,869451.8186,5000,61709
01A13716,1250.000001,3113920,799847.5,277816.47,3997582.372,23102.93629,24444.83,754645.65,2238.685546,1311637.2,375388.4663,407447.2714,24453.23508,55654.96733,64062.0758,1471464.52,116650.2502,48870
06A13900,1283.42825,613000,120870,82990.375,3997582.372,22260.28755,4929.98,125581.73,1962.554923,989840.6,70394.04263,76192.14585,44991.83291,107667.8431,64113.68483,17438549.99,163041.2453,21199
01A14037,1250.000002,4980160,1367885.9,327969.2,3997582.372,15528.96324,3732.53,1197700.35,2652.236774,1700571.2,606767.9015,675580.2441,45436.32199,36759.6303,34737.3589,111771.8734,163808.0342,49477
08A14080,1250.000001,3078640,797621.7,268473.9,3997582.372,20230.15983,3289.94,663778.93,2694.720523,1464971.8,382425.4092,413802.2311,33925.49546,37895.55882,60545.74299,1031671.294,947800,24542
07A14098,57225.37465,1000,1012048.8,487987,3997582.372,20879.92248,2044.81,1278153.48,2892.476805,1671532,594171.5333,646491.3121,31635.07099,68016.51006,64839.18979,185690.4759,1034300,28752
09A14140,1250,2118160,491063.5,511640.44,3997582.372,5811.829039,6870.16,538692.33,2521.022928,1360911.5,253126.0196,304011.0224,26118.06416,62356.22809,44717.21263,415862.8311,5000,81328
03A14174,24001.82719,4803040,977748.7,301451.9,3997582.372,11184.43917,8575.41,1114125.24,3039.762111,1600809,581146.1414,654834.8145,70628.71654,73534.0073,58720.2623,4741.163418,141112.8533,87503
02A14210,1250,1000,1901994,445293.75,3997582.372,18635.88425,14611.67,1485495.55,3965.418683,1857163,841131.591,1045659.969,47918.9419,87497.80314,37306.83715,65308.35499,763900,28402
04A14341,9315.175513,1353880,322060.6,258215.17,3997582.372,21874.50523,2518.4,268057.34,2050.076551,1040303.56,154111.6872,183840.3845,44316.65464,141938.6127,48543.68562,351657.5998,242172.4407,41552
00A14397,1250,1982440,531136,237223.45,3997582.372,28929.22766,10587.24,418188.32,2282.735993,1214382.1,231392.9169,262480.513,41913.66489,47812.18586,78989.27701,1780015.387,83018.20587,68906
05A14649,1319.432382,1227520,251095.9,156456.4,3997582.372,18597.02161,2263.28,318445.61,2086.948733,1273517.2,147366.5074,156057.6823,34258.12862,43288.52374,41306.93463,3055615.359,997100,19182
06A14730,37485.96626,3454840,953643.6,506385.84,3997582.372,29829.46177,4411.26,862675.65,3524.086723,1284088.5,417370.9085,443595.9082,72822.08527,87408.1246,71960.15269,162123.1383,784900,38697
02A14778,6063.038376,1673920,328542.9,201762.75,3997582.372,32357.37346,3096.71,422708.59,7417.84126,1354506,209130.0378,224850.3111,34284.96368,67829.05575,48402.98898,1715624.623,303477.617,30519
06A15122,43060.11788,3183040,674415.7,299269.4,3997582.372,32699.39152,3828.75,727738.58,4238.123447,1516310.5,394049.8221,424418.7861,27575.8874,45166.26449,66802.31868,282139.7235,136671.6232,47672
07A15206,1250,2739160,656397.8,516094.4,3997582.372,22527.30866,4275.1,603374.11,2816.159448,1263082,332040.804,404015.7773,46437.10404,34782.37092,66251.69057,2077661.592,1050600,39843
03A15214,15070.15866,3070720,830529.8,348246.88,3997582.372,15305.04285,4131.01,733031.84,1914.421387,1448363.8,368234.0203,368849.3347,32242.34606,102494.6344,63339.55157,149541.4367,225381.2326,36753
05A15357,1250.000001,2226160,568652,373415.53,3997582.372,10562.32227,2275.4,480722.23,2146.403104,1396758.8,270112.5096,295438.2477,103207.2731,37152.1247,52687.00097,1390948.57,5000,44480
03A15534,1250.000001,2691640,689102.8,369461.25,3997582.372,22674.58255,5726.78,654375.27,2352.976053,1456877.5,330001.6998,359869.8264,23090.59737,60070.5717,59769.0512,989720.6083,1395800,36135
05A15659,24785.4282,1951120,464236.9,101431.17,3997582.372,30697.61609,3555.29,435477.89,5073.618683,1185884.5,227834.2574,245852.0702,37229.14846,111805.8743,44107.31637,14240.81113,141997.8383,39740
02A15664,18960.98777,2090800,511420.5,108068.94,3997582.372,28694.82593,2887.41,487735.44,2330.073984,1118519.8,247751.9209,297483.4276,23110.98294,71747.72343,52461.74619,2412763.092,144562.3839,41622
04A15860,1250,1613080,325550.6,392185,3997582.372,26178.32704,4005.85,417510.79,1952.078367,1251438,183509.9717,206599.4967,31884.98988,44901.32586,51523.98942,73200071.55,5000,86844
08A15866,13234.36221,1213840,247621.5,109558.92,3997582.372,22868.13013,1680.76,266813.52,1901.670202,1149946.4,135126.024,150118.2267,55900.08596,89612.83369,50702.04352,395467.7102,974500,22337
01A15909,9923.957295,948880,259350.5,94997.92,3997582.372,14185.07291,2630.02,184738.47,1879.043168,1154920.8,99314.26493,122158.174,50918.08976,63128.52111,27643.72801,2440881.638,1264100,46314
02A15912,51812.69945,3872080,805399.7,571814.4,3997582.372,15990.0483,2859.68,816351.22,6653.881627,1468060.8,472481.227,544182.48,39601.0952,59681.03558,68671.45981,13257346.82,1108400,65103
07A15917,19761.51533,4304800,968355,17764.5,3997582.372,19608.26992,4088.02,1129864.07,2078.250703,1451911.5,525606.8588,529420.9289,36491.96632,59391.63372,43200.80046,1846593.482,772900,32298
06A15931,20838.66291,3943720,791829.6,539924.5,3997582.372,29817.52973,2233.28,854642.75,2547.320705,1531904.6,474286.4112,530473.4386,53754.10996,185449.3124,60627.30371,496085.6418,868600,38819
04A16072,21825.70975,1379440,349587.7,212530.94,3997582.372,26795.96538,3277.24,270657.11,3151.486321,1168414.5,153500.6205,186536.2032,32227.58485,106601.8492,40256.16827,8388289.556,1458300,24800
04A16302,1250.000001,2791720,669772.8,277427.38,3997582.372,47498.42647,4971.9,633069.71,2146.836255,1200548.6,337449.3515,373787.4208,32796.03173,62541.00323,49996.76793,632947.6442,296745.1413,34976
04A16412,19046.2642,865000,182400,107637.484,3997582.372,20153.13627,1725.63,185055.18,3429.007829,987039.8,100235.8188,124652.7908,47782.70999,91046.22245,25117.18073,353123051.1,874500,70278
08A16541,1250.000001,3729520,862738.1,432891.12,3997582.372,20023.55598,2308.05,972627.6,2015.867185,1508618.5,444233.9262,505141.0566,50763.94581,60794.19683,72521.81256,314484.4891,245361.8886,41910
05A16637,1250.000002,4575160,1226129,387834.8,3997582.372,19942.98559,7723.86,1125676.01,2231.410159,1698612.5,548632.2446,618507.4431,59154.42259,51109.63368,67592.85717,363693.1402,225595.8504,65699
01A16658,1250,3797920,955558.2,457286.3,3997582.372,15720.2353,1830.6,811218.37,2641.251934,1600375.8,455596.5802,557875.5454,31101.89168,55018.03628,64327.38825,249984.7472,1039000,32483
05A16679,15843.53938,1707040,458261.3,203321.95,3997582.372,12914.71085,5454.37,418793.85,2808.0513,1105016,201198.5376,209648.0727,33666.46163,39222.64678,60409.44811,1299202.33,206870.995,43195
01A16876,7332.973741,1000,721168.8,263258.9,3997582.372,16541.40381,1906.62,728724.59,1865.677131,1231376.9,332095.7319,329977.8433,40250.22176,49861.65181,69556.26979,378736.9817,1100500,50298
01A16924,12569.83584,1795960,404364.6,246836.52,3997582.372,18681.26369,2054.38,420353.88,2317.633201,1154089.2,213560.4994,224360.1436,26881.31369,50197.29154,63224.65647,3987517.313,5000,31602
01A17277,16744.99829,2034640,419720.7,209378.84,3997582.372,26664.16172,3824.86,411913.4,2379.421108,1197017.2,244675.6828,255380.8451,57052.1641,75295.60993,10668.32029,739179.0908,132809.7903,61537
00A17407,12689.42156,1436320,380758.5,155172.27,3997582.372,18017.06521,1828.16,303408.95,2374.108943,1321288.9,175125.5759,193684.3091,52552.69436,85933.63787,78960.83078,1052980.695,1234200,50606
05A17534,1352.202016,1636120,322482,143982.73,3997582.372,25138.08568,2582.82,334692.49,1975.341225,1192606.5,191790.3555,210195.4283,36073.38918,49687.28507,26168.69813,913228.8896,5000,49819
03A17574,15763.6473,1000,544698,461576.25,3997582.372,21253.1654,2437.2,663051.08,2228.29698,1201476,305193.2682,351462.6167,37699.12698,93630.80898,52198.93577,846080.1088,5000,59881
02A17581,1250,1447120,370367.4,90295.734,3997582.372,9576.173929,2010,308551.37,2444.994514,1229820.2,170094.5147,189351.109,55221.73484,48802.71812,28128.39504,1651907.333,253312.3921,29671
07A17629,37389.51731,3280240,656758.9,293317.56,3997582.372,6571.216373,17451.79,730725.28,3646.539161,1265372.5,399610.2243,446006.2223,31335.5615,42831.50628,58614.68131,708353.3525,772800,39648
06A17660,48568.84765,1000,1323498.6,947213.4,3997582.372,16596.22228,15240.64,1523325.98,4310.784623,1824605.2,758907.3018,875001.1607,30541.6839,99731.09478,60730.67989,5166.23855,5000,16585
08A17685,31281.55121,3741040,871637.1,678505.25,3997582.372,28461.77511,3548.54,899456.37,3115.398053,1447430.5,460007.9214,516061.7176,31318.51968,64258.67869,68136.52235,176181.0859,5000,64969
02A17689,1295.8375,1796320,491219.5,197620.86,3997582.372,15516.23861,10078.33,448647.28,2307.605436,1165432.6,213375.657,245163.0095,22484.34945,52079.88547,55124.42195,1898128.248,5000,27883
08A17778,16269.04356,1716400,348798,150049.48,3997582.372,6214.279396,2962.13,435175.85,3000.447582,1136628.1,209470.8998,223443.7384,54627.02896,44940.03403,51335.80973,930598.5348,790900,41353
08A17939,20684.42524,2994040,763225.2,348373.94,3997582.372,26644.33096,3384.82,687142.1,2637.747806,1478590.4,365444.4176,409357.6139,39416.21624,92645.76216,74202.23453,765440.2811,1356300,29417
06A17952,44995.43773,3723400,965756,284227.62,3997582.372,6462.96276,4013.88,799342.43,7141.210164,1523118.1,444515.3934,481181.3023,25170.124,91728.09739,58692.17845,191474.6781,1540500,61502
07A17954,26559.97445,3250360,746450.2,298213.22,3997582.372,13270.95242,4021.33,844589.9,3127.762286,1527353.6,399759.9922,415490.9313,51061.19515,106155.7303,72449.84272,334786.646,814900,21813
08A18072,18466.18006,1697320,380258.4,34801.11,3997582.372,20906.86372,3021.96,404205.82,3093.474904,1134065.9,212093.2778,229584.4578,36851.59113,211464.5866,43169.27866,2727045.182,107201.2332,53934
02A18074,20132.55365,2110240,519107.4,151417.14,3997582.372,23753.24067,6686.2,546510.25,2421.901837,1180739.4,255695.2671,288451.0496,42106.66346,50468.22159,37714.06447,2957488.272,5000,35680
03A18235,12121.5825,1880560,383743.5,164788.94,3997582.372,20523.49771,7850.18,488442.99,5102.683287,1194357.9,224295.7606,251171.9892,42617.1036,97287.52054,57000.2187,414304.2291,1409500,43250
04A18405,17092.09918,1502920,309562.4,119757.28,3997582.372,9144.318418,3796.32,334608.92,2987.556161,1064966.1,183764.0578,194687.0115,35568.91763,83222.11524,43176.02413,1068561.073,5000,76969
08A18555,16707.07118,1862920,498063.6,173056.69,3997582.372,18503.94723,5437.57,437438.45,2497.055657,1163232,213835.1085,229542.441,29117.81397,84777.66183,53126.71776,13418177.62,158539.8556,59754
08A18582,17412.25933,2062720,414062.1,236853.69,3997582.372,21511.48815,2251.76,486406.93,2657.718357,1377377.9,255031.9747,277942.2653,22822.45937,65417.18871,66392.45316,1345303.409,5000,81122
01A18609,1250.000001,1000,1242979.5,720874.75,3997582.372,5391.878126,11432.82,1284273.32,2437.081599,1610836.8,598989.621,660753.2675,25075.38422,74152.12209,61209.86478,92581.45815,973400,17445
03A18659,8604.407291,1398880,280352.6,124645.125,3997582.372,19067.41481,1952.8,360392.42,2017.719967,1106238.1,158926.906,188452.2134,28385.46694,92757.84701,49233.81737,693175.8357,908600,76494
01A18688,12823.5311,2094760,569968,231622.8,3997582.372,24554.95553,2697.14,493374.43,2321.719481,1286811.8,247092.9997,256135.9187,36439.77,55376.77399,22067.80771,1234093.958,1331500,31957
03A18829,1250,1798840,448461.2,223837.56,3997582.372,28058.83397,1887.84,429083.81,2298.740459,1227877.5,209259.1431,237291.8761,36220.09244,42400.03408,69932.45145,767684.1642,90665.51713,42673
01A18899,18216.22965,1480240,318858.4,89187.7,3997582.372,25910.2705,3530.67,310008.65,1987.228978,1275443,171656.3696,184375.3162,36547.42639,98828.7553,47531.12504,962539.3926,800800,23369
06A18914,7744.823336,1390240,351169,253767.14,3997582.372,20718.3827,2723.16,357778.21,2200.243826,1123193.8,163378.6112,187245.6398,25002.97081,106906.8744,73094.83192,1532295.226,940800,71776
06A18940,7149.013228,713080,146372,81446.33,3997582.372,21105.41803,2300.6,171147.92,2351.995429,1016381.06,84660.10355,90955.84204,48574.26473,61044.77294,51306.29272,2366100.671,928500,39525
08A19129,28438.54816,5311720,1199337.6,9422.4375,3997582.372,25823.57411,4087.21,1178651.56,2922.685742,1738831.5,640337.8201,727159.1175,43209.52927,77100.53712,64768.06947,101020.1184,161585.1007,50213
05A19151,20636.29037,2074960,570339,347538.2,3997582.372,15605.64341,4317.37,455712.46,3088.17834,1369845.2,249477.0781,263816.0077,40465.67639,87000.7027,32822.5947,783136.7562,5000,36275
02A19184,1250.000001,4348720,1042245.1,463430.88,3997582.372,16849.7914,11995.26,994144.67,1968.003278,1608832,516229.5721,582552.1741,72263.29434,44250.00082,69475.26381,275247.2358,5000,32618
04A19417,11395.52772,1010800,250767,155280.52,3997582.372,17259.75068,3675.81,261834.31,2111.527427,1260726.4,120154.9738,140671.0912,25130.86364,134213.1088,34715.21626,15953.13142,5000,62052
05A19421,3310.759449,1110520,270599.6,112605.78,3997582.372,33408.82543,4898.8,261359.61,4998.96825,1148210.5,132109.0475,146953.4316,46102.60789,74633.935,22524.23671,931901.7699,5000,42648
04A19458,36765.17969,1889560,487878,225857.4,3997582.372,20613.72833,2099.74,446785.3,8417.146711,1313861.8,232758.3622,252083.8015,37765.89023,59326.33249,52269.63296,1490137.868,1115400,51827
08A19466,1357.401962,1415440,324928.3,108225.2,3997582.372,7482.281526,1728,278707.94,2025.57129,1222489.1,167979.574,180874.7575,38154.09245,102674.5025,50032.06864,1415985.082,5000,29224
08A19602,1250.000002,4208680,1057764,578612.5,3997582.372,25139.04614,57850.36,879457.11,3141.28714,1477465.5,522983.4367,572821.559,33903.53006,57300.31957,57448.13121,136725.5681,5000,41568
