BusinessID,premium_charged,ClaimAmount,awarded
6A236685,22380.38,0.0,0
2A236896,20179.75,0.0,0
5A236901,5343.32,0.0,1
5A236943,14316.45,0.0,0
8A236955,5779.54,0.0,0
8A237016,27078.62,0.0,0
2A237039,7185.25,0.0,0
9A237275,11446.14,0.0,0
7A237334,6810.71,0.0,0
9A237461,5168.17,0.0,0
7A237524,5588.41,0.0,0
2A237611,15987.82,0.0,0
5A237650,6262.07,0.0,0
2A237703,7529.65,0.0,0
7A237717,11583.16,0.0,0
2A237853,8493.72,0.0,0
2A238000,10772.46,0.0,0
4A238038,5299.82,128997.6243,0
7A238067,13191.38,28389.64562,0
0A238300,10737.13,0.0,0
6A238313,25794.17,0.0,0
8A238368,16121.56,0.0,0
4A238370,24032.37,0.0,0
7A238424,6989.54,0.0,0
6A238509,48003.62,0.0,0
5A238725,19620.39,0.0,0
8A238761,9355.29,0.0,0
7A238779,15037.68,0.0,0
4A238786,51127.35,0.0,0
5A238796,14740.11,0.0,0
3A238799,5693.78,0.0,0
6A238850,17987.73,0.0,0
9A238904,8086.94,0.0,0
4A238914,15180.8,0.0,0
3A238935,25342.99,0.0,0
6A238943,19408.58,0.0,0
4A238955,1961191.5,0.0,0
2A238983,11408.34,0.0,0
4A239302,32565.26,0.0,0
3A239582,5402.28,0.0,0
3A239971,7385.36,32119.82041,0
2A240098,16107.9,0.0,0
6A240303,54475.34,0.0,0
7A240546,7710.96,0.0,0
7A240583,28088.44,68028.0165,0
4A240728,8174.21,0.0,0
6A241132,45118.24,0.0,0
6A241135,13043.02,0.0,0
5A241245,7860.61,0.0,0
5A241249,24982.22,0.0,0
7A241296,25329.07,0.0,0
2A241451,7151.72,0.0,0
6A241477,17818.84,0.0,0
9A241488,9691.42,0.0,0
5A241518,9013.46,0.0,0
4A241529,10956.01,0.0,0
5A241575,21906.06,0.0,0
1A241667,8755.05,11065.81352,0
6A241698,5476.54,0.0,0
8A241773,20867.06,0.0,0
4A241856,16142.8,0.0,0
8A241919,6772.75,0.0,0
2A241967,17470.26,0.0,0
0A242020,5888.28,8125.831885,0
8A242079,12490.93,0.0,0
4A242306,6683.95,0.0,1
3A242384,38046.36,0.0,0
5A242452,13528.78,0.0,0
8A242553,7158.72,0.0,0
2A242674,10432.66,0.0,0
2A242683,36253.56,0.0,0
8A242855,7688.59,16610.90868,0
7A242995,11284.99,0.0,0
8A243152,6409.21,0.0,0
7A243189,8637.84,29773.74558,0
8A243196,10799.78,0.0,0
2A243225,5083.28,0.0,0
6A243322,16594.6,0.0,1
5A243358,13713.35,0.0,0
4A243640,1145956.4,0.0,0
5A243693,16606.84,0.0,0
2A244086,11685.71,0.0,0
6A244336,9036.75,0.0,0
2A244437,17922.92,25441.74251,0
6A244561,10857.47,0.0,0
2A244641,6612.87,0.0,0
1A244650,6630.89,0.0,0
9A244666,6512.01,115319.9522,0
3A244832,24427.22,0.0,0
4A244882,6187.15,0.0,0
8A244978,7570.62,0.0,0
1A245060,8909.15,0.0,0
6A245170,13567.94,0.0,0
2A245274,5485.94,0.0,0
6A245386,9800.45,0.0,0
7A245516,15428.44,0.0,0
2A245533,145673.03,0.0,0
8A245565,25435.11,0.0,0
7A245582,1296332.0,0.0,0
4A245788,16809.33,0.0,0
1A245833,37180.77,14339.41095,0
2A245879,12752.12,0.0,0
5A245950,92937.3,0.0,0
7A245969,5543718.0,0.0,0
5A245979,9965.09,0.0,0
7A246058,5349.87,0.0,0
1A246257,40709.63,0.0,0
9A246531,10221.2,0.0,0
1A246681,7532.1,0.0,1
6A246729,11595.65,0.0,0
1A246807,6550.83,89647.91671,0
6A246854,15960.14,0.0,0
6A247267,23215.22,0.0,0
2A247453,10526.64,32395.40706,0
3A247463,6452.68,0.0,0
3A247688,6212.15,0.0,0
3A247697,15029.5,0.0,0
4A247753,12487.45,0.0,0
1A247820,8980.09,0.0,1
8A247832,6368.42,0.0,0
3A247865,11873.54,0.0,0
2A247911,7309.53,0.0,0
8A247996,7041.01,0.0,0
8A248095,10091.56,0.0,0
1A248122,106401.26,0.0,0
5A248139,19933.38,0.0,0
7A248243,81717.7,0.0,0
7A248344,6265.66,0.0,0
3A248596,9626.1,0.0,0
8A248859,5220.67,0.0,0
2A248939,11003.53,0.0,0
5A248942,41824.12,0.0,0
2A248970,21174.54,0.0,0
3A248987,28065.27,0.0,0
8A249104,5065.22,0.0,1
1A249174,12553.32,0.0,0
1A249255,8572.65,0.0,0
8A249322,10713.72,0.0,0
7A249329,9100.18,0.0,0
4A249342,19568.73,0.0,0
4A249442,9200.89,0.0,0
3A249510,6309.39,0.0,0
6A249645,5710.39,0.0,0
1A249679,13502.56,43863.36062,0
8A249755,30452.92,10528.37611,1
3A249812,7928.51,0.0,0
